code,year,month,temp_media
C003,2018,7,21.5
C003,2018,8,21.0
C003,2018,9,19.8
C003,2018,10,14.7
C003,2018,11,12.8
C003,2018,12,10.7
C039,2018,1,9.9
C039,2018,2,6.9
C039,2018,3,11.2
C039,2018,4,14.4
C039,2018,5,14.6
C039,2018,6,18.8
C039,2018,7,21.8
C039,2018,8,21.6
C039,2018,9,20.6
C039,2018,10,15.5
C039,2018,11,13.1
C039,2018,12,11.4
C075,2018,1,8.4
C075,2018,2,5.5
C075,2018,3,9.5
C075,2018,4,13.3
C075,2018,5,13.7
C075,2018,6,17.7
C075,2018,7,20.8
C075,2018,8,20.4
C075,2018,9,19.7
C075,2018,10,14.0
C075,2018,11,11.4
C075,2018,12,9.6
C074,2018,1,8.6
C074,2018,2,5.9
C074,2018,3,10.5
C074,2018,4,14.5
C074,2018,5,14.7
C074,2018,6,18.8
C074,2018,7,21.7
C074,2018,8,21.0
C074,2018,9,19.9
C074,2018,10,14.2
C074,2018,11,12.0
C074,2018,12,9.6
C009,2018,1,9.7
C009,2018,2,6.8
C009,2018,3,11.5
C009,2018,4,14.8
C009,2018,5,15.1
C009,2018,6,19.1
C009,2018,7,22.1
C009,2018,8,21.6
C009,2018,9,20.6
C009,2018,10,15.2
C009,2018,11,12.7
C009,2018,12,11.0
C038,2018,1,10.7
C038,2018,2,7.7
C038,2018,3,12.0
C038,2018,4,15.0
C038,2018,5,15.3
C038,2018,6,19.1
C038,2018,7,22.1
C038,2018,8,21.7
C038,2018,9,20.7
C038,2018,10,15.7
C038,2018,11,13.9
C038,2018,12,12.6
C033,2018,1,8.5
C033,2018,2,5.5
C033,2018,3,10.2
C033,2018,4,14.1
C033,2018,5,14.0
C033,2018,6,18.1
C033,2018,7,21.0
C033,2018,8,20.4
C033,2018,9,19.7
C033,2018,10,14.3
C033,2018,11,12.3
C033,2018,12,10.2
C0BD,2018,1,8.0
C0BD,2018,2,5.3
C0BD,2018,3,9.4
C0BD,2018,4,13.0
C0BD,2018,5,13.6
C0BD,2018,6,17.4
C0BD,2018,7,20.3
C0BD,2018,8,19.6
C0BD,2018,9,18.4
C0BD,2018,10,13.1
C0BD,2018,11,10.5
C0BD,2018,12,9.1
C036,2018,1,8.3
C036,2018,2,5.6
C036,2018,3,10.1
C036,2018,4,14.3
C036,2018,5,14.4
C036,2018,6,18.5
C036,2018,7,21.8
C036,2018,8,21.4
C036,2018,9,20.6
C036,2018,10,16.7
C036,2018,11,12.1
C036,2018,12,9.6
C045,2018,1,6.1
C045,2018,2,2.7
C045,2018,3,6.1
C045,2018,4,10.4
C045,2018,5,11.4
C045,2018,6,15.3
C045,2018,7,17.9
C045,2018,8,18.3
C045,2018,9,17.6
C045,2018,10,11.7
C045,2018,11,8.8
C045,2018,12,8.7
C0B7,2018,1,8.1
C0B7,2018,2,5.5
C0B7,2018,3,9.8
C0B7,2018,4,13.6
C0B7,2018,5,13.8
C0B7,2018,6,18.0
C0B7,2018,7,20.8
C0B7,2018,8,20.2
C0B7,2018,9,19.2
C0B7,2018,10,13.9
C0B7,2018,11,11.9
C0B7,2018,12,9.3
C019,2018,1,8.2
C019,2018,2,4.9
C019,2018,3,8.3
C019,2018,4,12.2
C019,2018,5,12.4
C019,2018,6,16.0
C019,2018,7,18.6
C019,2018,8,18.9
C019,2018,9,18.1
C019,2018,10,13.4
C019,2018,11,11.1
C019,2018,12,10.3
C057,2018,1,10.3
C057,2018,2,7.1
C057,2018,3,11.6
C057,2018,4,14.5
C057,2018,5,14.8
C057,2018,6,18.5
C057,2018,7,21.6
C057,2018,8,21.0
C057,2018,9,19.9
C057,2018,10,14.9
C057,2018,11,13.0
C057,2018,12,11.2
C063,2018,1,9.1
C063,2018,2,6.1
C063,2018,3,10.8
C063,2018,4,13.8
C063,2018,5,14.4
C063,2018,6,18.3
C063,2018,7,21.3
C063,2018,8,20.5
C063,2018,9,19.2
C063,2018,10,14.0
C063,2018,11,11.7
C063,2018,12,9.9
C046,2018,2,0.2
C046,2018,3,3.3
C046,2018,4,8.1
C046,2018,5,8.7
C046,2018,6,13.0
C046,2018,7,15.4
C046,2018,8,15.7
C046,2018,9,15.1
C046,2018,10,9.4
C046,2018,11,6.7
C046,2018,12,7.6
C0BA,2018,1,10.1
C0BA,2018,2,7.0
C0BA,2018,3,11.1
C0BA,2018,4,13.9
C0BA,2018,5,14.5
C0BA,2018,6,18.2
C0BA,2018,7,21.3
C0BA,2018,8,20.6
C0BA,2018,9,19.6
C0BA,2018,10,14.7
C0BA,2018,11,12.2
C0BA,2018,12,11.0
C059,2018,1,7.5
C059,2018,2,4.7
C059,2018,3,8.4
C059,2018,4,12.0
C059,2018,5,13.0
C059,2018,6,17.1
C059,2018,7,19.7
C059,2018,8,19.5
C059,2018,9,18.6
C059,2018,10,13.2
C059,2018,11,10.7
C059,2018,12,9.3
C072,2018,1,4.3
C072,2018,2,0.9
C072,2018,3,4.3
C072,2018,4,8.7
C072,2018,5,9.7
C072,2018,6,13.9
C072,2018,7,16.4
C072,2018,8,16.7
C072,2018,9,16.1
C072,2018,10,10.1
C072,2018,11,6.9
C072,2018,12,6.6
C0B4,2018,1,7.9
C0B4,2018,2,5.3
C0B4,2018,3,9.6
C0B4,2018,4,13.4
C0B4,2018,5,13.8
C0B4,2018,6,17.8
C0B4,2018,7,20.6
C0B4,2018,8,20.0
C0B4,2018,9,19.4
C0B4,2018,10,13.5
C0B4,2018,11,11.2
C0B4,2018,12,9.3
C054,2018,1,5.4
C054,2018,2,2.9
C054,2018,3,6.8
C054,2018,4,10.7
C054,2018,5,11.4
C054,2018,6,15.7
C054,2018,7,18.7
C054,2018,8,18.0
C054,2018,9,17.0
C054,2018,10,11.3
C054,2018,11,8.7
C054,2018,12,6.6
C042,2018,1,11.0
C042,2018,2,7.8
C042,2018,3,11.5
C042,2018,4,14.2
C042,2018,5,14.5
C042,2018,6,18.2
C042,2018,7,21.2
C042,2018,8,20.9
C042,2018,9,19.8
C042,2018,10,15.4
C042,2018,11,13.7
C042,2018,12,12.5
C0B9,2018,1,9.4
C0B9,2018,2,6.4
C0B9,2018,3,10.8
C0B9,2018,4,13.8
C0B9,2018,5,14.2
C0B9,2018,6,18.0
C0B9,2018,7,21.1
C0B9,2018,8,20.4
C0B9,2018,9,19.1
C0B9,2018,10,14.0
C0B9,2018,11,12.0
C0B9,2018,12,10.4
C0C3,2018,1,8.4
C0C3,2018,2,6.0
C0C3,2018,3,10.5
C0C3,2018,4,13.8
C0C3,2018,5,14.3
C0C3,2018,6,18.3
C0C3,2018,7,21.2
C0C3,2018,8,20.6
C0C3,2018,9,19.6
C0C3,2018,10,14.1
C0C3,2018,11,11.6
C0C3,2018,12,8.9
C066,2018,1,5.9
C066,2018,2,2.3
C066,2018,3,5.9
C066,2018,4,10.3
C066,2018,5,10.9
C066,2018,6,15.1
C066,2018,7,17.7
C066,2018,8,17.9
C066,2018,9,17.4
C066,2018,10,11.6
C066,2018,11,8.8
C066,2018,12,8.5
C022,2018,1,4.4
C022,2018,2,1.5
C022,2018,3,5.2
C022,2018,4,9.4
C022,2018,5,10.0
C022,2018,6,14.3
C022,2018,7,17.0
C022,2018,8,17.0
C022,2018,9,16.0
C022,2018,10,10.4
C022,2018,11,7.6
C022,2018,12,6.6
C0B3,2018,1,8.2
C0B3,2018,2,5.4
C0B3,2018,3,10.1
C0B3,2018,4,13.8
C0B3,2018,5,14.0
C0B3,2018,6,18.0
C0B3,2018,7,21.0
C0B3,2018,8,20.3
C0B3,2018,9,19.4
C0B3,2018,10,14.0
C0B3,2018,11,11.7
C0B3,2018,12,9.3
C037,2018,1,8.9
C037,2018,2,5.8
C037,2018,3,10.2
C037,2018,4,13.5
C037,2018,5,13.8
C037,2018,6,18.1
C037,2018,7,21.3
C037,2018,8,20.9
C037,2018,9,19.9
C037,2018,10,14.7
C0E5,2018,1,7.5
C0E5,2018,2,4.8
C0E5,2018,3,9.3
C0E5,2018,4,13.4
C0E5,2018,5,13.5
C0E5,2018,6,17.9
C0E5,2018,7,20.8
C0E5,2018,8,20.2
C0E5,2018,9,19.2
C0E5,2018,10,13.7
C0E5,2018,11,11.2
C0E5,2018,12,8.5
C0DB,2018,1,6.5
C0DB,2018,2,3.8
C0DB,2018,3,8.0
C0DB,2018,4,12.0
C0DB,2018,5,12.6
C0DB,2018,6,17.1
C0DB,2018,7,19.9
C0DB,2018,8,19.2
C0DB,2018,9,18.0
C0DB,2018,10,12.1
C0DB,2018,11,9.6
C0DB,2018,12,7.0
C0D3,2018,1,6.9
C0D3,2018,2,4.0
C0D3,2018,3,8.5
C0D3,2018,4,12.0
C0D3,2018,5,12.3
C0D3,2018,6,16.3
C0D3,2018,7,19.1
C0D3,2018,8,18.4
C0D3,2018,9,17.4
C0D3,2018,10,12.2
C0D3,2018,11,9.9
C0D3,2018,12,8.1
C0DD,2018,1,9.0
C0DD,2018,2,5.9
C0DD,2018,3,10.4
C0DD,2018,4,13.7
C0DD,2018,5,13.7
C0DD,2018,6,17.5
C0DD,2018,7,20.4
C0DD,2018,8,19.7
C0DD,2018,9,18.4
C0DD,2018,10,13.5
C0DD,2018,11,11.8
C0DD,2018,12,10.5
C0E9,2018,1,7.8
C0E9,2018,2,5.7
C0E9,2018,3,10.1
C0E9,2018,4,13.9
C0E9,2018,5,14.5
C0E9,2018,6,18.8
C0E9,2018,7,21.8
C0E9,2018,8,21.3
C0E9,2018,9,20.3
C0E9,2018,10,14.3
C0E9,2018,11,10.8
C0E9,2018,12,8.5
C078,2018,1,8.7
C078,2018,2,5.9
C078,2018,3,10.3
C078,2018,4,13.7
C078,2018,5,13.9
C078,2018,6,17.8
C078,2018,7,20.8
C078,2018,8,20.2
C078,2018,9,19.3
C078,2018,10,14.1
C078,2018,11,11.8
C078,2018,12,9.7
C052,2018,1,7.0
C052,2018,2,4.2
C052,2018,3,8.6
C052,2018,4,12.7
C052,2018,5,12.6
C052,2018,6,16.6
C052,2018,7,19.6
C052,2018,8,19.1
C052,2018,9,18.1
C052,2018,10,13.2
C052,2018,11,11.1
C052,2018,12,8.8
C0E1,2018,1,7.5
C0E1,2018,2,5.0
C0E1,2018,3,9.7
C0E1,2018,4,13.6
C0E1,2018,5,13.5
C0E1,2018,6,18.0
C0E1,2018,7,20.9
C0E1,2018,8,20.2
C0E1,2018,9,19.5
C0E1,2018,10,14.0
C0E1,2018,11,11.9
C0E1,2018,12,8.6
C077,2018,1,8.3
C077,2018,2,5.7
C077,2018,3,10.3
C077,2018,4,13.9
C077,2018,5,13.8
C077,2018,6,17.4
C077,2018,7,20.7
C077,2018,8,20.0
C077,2018,9,19.1
C077,2018,10,14.0
C077,2018,11,11.8
C077,2018,12,9.6
C080,2018,1,7.7
C080,2018,2,5.1
C080,2018,3,9.4
C080,2018,4,13.3
C080,2018,5,13.5
C080,2018,6,17.5
C080,2018,7,20.7
C080,2018,8,20.2
C080,2018,9,18.7
C080,2018,10,13.4
C080,2018,11,10.9
C080,2018,12,8.8
C0E8,2018,1,7.5
C0E8,2018,2,5.0
C0E8,2018,3,9.7
C0E8,2018,4,13.2
C0E8,2018,5,13.7
C0E8,2018,6,17.4
C0E8,2018,7,20.6
C0E8,2018,8,19.9
C0E8,2018,9,19.0
C0E8,2018,10,14.0
C0E8,2018,11,10.5
C0E8,2018,12,8.3
C023,2018,1,6.9
C023,2018,2,4.0
C023,2018,3,8.3
C023,2018,4,12.6
C023,2018,5,12.8
C023,2018,6,17.2
C023,2018,7,20.1
C023,2018,8,19.8
C023,2018,9,18.9
C023,2018,10,13.0
C023,2018,11,10.4
C023,2018,12,8.6
C084,2018,1,9.8
C084,2018,2,6.1
C084,2018,3,10.6
C084,2018,4,14.2
C084,2018,5,14.2
C084,2018,6,18.0
C084,2018,7,21.1
C084,2018,8,20.7
C084,2018,9,19.5
C084,2018,10,14.2
C084,2018,11,11.9
C084,2018,12,10.8
C0EA,2018,1,7.8
C0EA,2018,2,5.4
C0EA,2018,3,10.0
C0EA,2018,4,13.7
C0EA,2018,5,14.3
C0EA,2018,6,18.2
C0EA,2018,7,21.3
C0EA,2018,8,20.6
C0EA,2018,9,19.5
C0EA,2018,10,13.9
C0EA,2018,11,10.7
C0EA,2018,12,8.5
C026,2018,1,6.5
C026,2018,2,3.6
C026,2018,3,8.2
C026,2018,4,12.2
C026,2018,5,12.3
C026,2018,6,16.5
C026,2018,7,19.6
C026,2018,8,19.1
C026,2018,9,18.2
C026,2018,10,12.8
C026,2018,11,10.5
C026,2018,12,8.0
C058,2018,1,6.4
C058,2018,2,2.7
C058,2018,3,6.7
C058,2018,4,10.9
C058,2018,5,11.2
C058,2018,6,15.5
C058,2018,7,18.1
C058,2018,8,18.0
C058,2018,9,17.3
C058,2018,10,11.8
C058,2018,11,9.4
C0F0,2018,1,8.7
C0F0,2018,2,5.9
C0F0,2018,3,10.4
C0F0,2018,4,13.8
C0F0,2018,5,14.0
C0F0,2018,6,17.6
C0F0,2018,7,20.8
C0F0,2018,8,20.1
C0F0,2018,9,18.7
C0F0,2018,10,13.8
C0F0,2018,11,11.2
C0F0,2018,12,9.7
C0F1,2018,1,6.4
C0F1,2018,2,2.6
C0F1,2018,3,6.4
C0F1,2018,4,11.2
C0F1,2018,5,11.3
C0F1,2018,6,15.7
C0F1,2018,7,18.3
C0F1,2018,8,18.1
C0F1,2018,9,17.4
C0F1,2018,10,11.9
C0F1,2018,11,9.5
C0F1,2018,12,9.2
C0E7,2018,1,7.7
C0E7,2018,2,5.2
C0E7,2018,3,9.7
C0E7,2018,4,13.6
C0E7,2018,5,14.1
C0E7,2018,6,18.6
C0E7,2018,7,21.5
C0E7,2018,8,20.9
C0E7,2018,9,20.1
C0E7,2018,10,14.0
C0E7,2018,11,11.3
C0E7,2018,12,8.3
C018,2018,1,10.8
C018,2018,2,7.3
C018,2018,3,11.5
C018,2018,4,14.7
C018,2018,5,14.9
C018,2018,6,19.0
C018,2018,7,22.2
C018,2018,8,21.9
C0DC,2018,1,9.4
C0DC,2018,2,6.7
C0DC,2018,3,11.5
C0DC,2018,4,15.0
C0DC,2018,5,15.6
C0DC,2018,6,19.7
C0DC,2018,7,22.7
C0DC,2018,8,21.9
C0DC,2018,9,21.0
C0DC,2018,10,15.4
C0DC,2018,11,12.5
C0DC,2018,12,10.3
C071,2018,1,7.3
C071,2018,2,3.6
C071,2018,3,7.4
C071,2018,4,11.6
C071,2018,5,11.5
C071,2018,6,15.8
C071,2018,7,18.3
C071,2018,8,18.4
C071,2018,9,17.7
C071,2018,10,12.5
C071,2018,11,10.4
C071,2018,12,9.8
C0EC,2018,1,9.1
C0EC,2018,2,6.1
C0EC,2018,3,10.6
C0EC,2018,4,14.3
C0EC,2018,5,14.2
C0EC,2018,6,18.1
C0EC,2018,7,21.1
C0EC,2018,8,20.5
C0EC,2018,9,19.3
C0EC,2018,10,14.3
C0EC,2018,11,12.3
C0EC,2018,12,10.8
C0DE,2018,1,6.9
C0DE,2018,2,4.3
C0DE,2018,3,8.6
C0DE,2018,4,12.4
C0DE,2018,5,12.6
C0DE,2018,6,16.7
C0DE,2018,7,19.5
C0DE,2018,8,18.7
C0DE,2018,9,17.7
C0DE,2018,10,12.6
C0DE,2018,11,10.4
C0DE,2018,12,7.9
C017,2018,1,9.5
C017,2018,2,6.2
C017,2018,3,10.8
C017,2018,4,14.5
C017,2018,5,14.4
C017,2018,6,18.5
C017,2018,7,21.5
C017,2018,8,20.6
C017,2018,9,19.5
C017,2018,10,14.5
C017,2018,11,12.3
C017,2018,12,11.1
C0F4,2018,1,9.6
C0F4,2018,2,6.4
C0F4,2018,3,11.1
C0F4,2018,4,14.6
C0F4,2018,5,14.8
C0F4,2018,6,18.5
C0F4,2018,7,21.7
C0F4,2018,8,21.0
C0F4,2018,9,19.8
C0F4,2018,10,14.7
C0F4,2018,11,12.2
C0F4,2018,12,10.4
C0D1,2018,1,7.6
C0D1,2018,2,5.0
C0D1,2018,3,9.5
C0D1,2018,4,13.2
C0D1,2018,5,13.8
C0D1,2018,6,18.1
C0D1,2018,7,21.0
C0D1,2018,8,20.5
C0D1,2018,9,19.4
C0D1,2018,10,13.8
C0D1,2018,11,11.2
C0D1,2018,12,8.6
C043,2018,1,7.7
C043,2018,2,4.9
C043,2018,3,9.5
C043,2018,4,13.7
C043,2018,5,13.8
C043,2018,6,18.1
C043,2018,7,20.9
C043,2018,8,20.4
C043,2018,9,19.6
C043,2018,10,13.8
C043,2018,11,11.4
C043,2018,12,8.7
C0D2,2018,1,7.6
C0D2,2018,2,4.9
C0D2,2018,3,9.3
C0D2,2018,4,13.1
C0D2,2018,5,13.8
C0D2,2018,6,18.2
C0D2,2018,7,21.2
C0D2,2018,8,20.6
C0D2,2018,9,19.6
C0D2,2018,10,13.7
C0D2,2018,11,10.8
C0D2,2018,12,8.8
C007,2018,1,10.4
C007,2018,2,7.2
C007,2018,3,11.4
C007,2018,4,14.4
C007,2018,5,14.6
C007,2018,6,18.4
C007,2018,7,21.7
C007,2018,8,21.1
C0D0,2018,1,7.1
C0D0,2018,2,4.5
C0D0,2018,3,8.5
C0D0,2018,4,12.5
C0D0,2018,5,12.7
C0D0,2018,6,17.0
C0D0,2018,7,19.9
C0D0,2018,8,19.3
C0D0,2018,9,18.3
C0D0,2018,10,12.8
C0D0,2018,11,10.8
C0D0,2018,12,8.6
C064,2018,1,10.3
C064,2018,2,6.8
C064,2018,3,11.0
C064,2018,4,14.1
C064,2018,5,14.2
C064,2018,6,18.1
C064,2018,7,21.3
C064,2018,8,20.8
C064,2018,9,19.9
C064,2018,10,15.1
C064,2018,11,13.2
C064,2018,12,12.0
C028,2018,1,7.2
C028,2018,2,3.7
C028,2018,3,7.8
C028,2018,4,12.0
C028,2018,5,12.4
C028,2018,6,17.1
C028,2018,7,20.4
C028,2018,8,18.9
C028,2018,9,18.2
C028,2018,10,12.4
C028,2018,11,10.2
C028,2018,12,9.0
C029,2018,1,9.2
C029,2018,2,6.0
C029,2018,3,10.7
C029,2018,4,14.4
C029,2018,5,14.4
C029,2018,6,18.3
C029,2018,7,21.4
C029,2018,8,20.9
C029,2018,9,20.0
C029,2018,10,14.8
C029,2018,11,12.8
C029,2018,12,10.9
C076,2019,1,3.8
C076,2019,2,6.3
C076,2019,3,8.4
C076,2019,4,9.8
C076,2019,5,11.9
C076,2019,6,17.6
C076,2019,7,19.8
C076,2019,8,19.5
C076,2019,9,16.5
C076,2019,10,13.5
C076,2019,11,7.7
C076,2019,12,6.1
C0A4,2019,1,3.5
C0A4,2019,2,5.8
C0A4,2019,3,7.5
C0A4,2019,4,9.1
C0A4,2019,5,11.0
C0A4,2019,6,17.1
C0A4,2019,7,19.5
C0A4,2019,8,18.9
C0A4,2019,9,15.7
C0A4,2019,10,13.3
C0A4,2019,11,7.7
C0A4,2019,12,5.8
C056,2019,1,3.5
C056,2019,2,6.9
C056,2019,3,8.1
C056,2019,4,9.4
C056,2019,5,11.2
C056,2019,6,17.3
C056,2019,7,19.5
C056,2019,8,18.9
C056,2019,9,16.1
C056,2019,10,13.7
C056,2019,11,7.6
C056,2019,12,6.0
C035,2019,1,3.2
C035,2019,2,6.4
C035,2019,3,7.7
C035,2019,4,8.8
C035,2019,5,10.5
C035,2019,6,15.4
C035,2019,7,17.9
C035,2019,8,17.3
C035,2019,9,15.0
C035,2019,10,12.9
C035,2019,11,7.1
C035,2019,12,6.1
C0A3,2019,1,3.5
C0A3,2019,2,5.7
C0A3,2019,3,7.6
C0A3,2019,4,9.1
C0A3,2019,5,11.2
C0A3,2019,6,18.0
C0A3,2019,7,20.4
C0A3,2019,8,19.7
C0A3,2019,9,16.1
C0A3,2019,10,12.8
C0A3,2019,11,7.0
C0A3,2019,12,5.9
C016,2019,1,3.8
C016,2019,2,6.6
C016,2019,3,8.2
C016,2019,4,9.5
C016,2019,5,11.4
C016,2019,6,17.0
C016,2019,7,19.6
C016,2019,8,19.2
C016,2019,9,16.5
C016,2019,10,13.9
C016,2019,11,8.2
C016,2019,12,6.6
C025,2019,1,3.4
C025,2019,2,7.0
C025,2019,3,7.7
C025,2019,4,8.4
C025,2019,5,10.2
C025,2019,6,15.0
C025,2019,7,17.7
C025,2019,8,17.6
C025,2019,9,14.7
C025,2019,10,12.5
C025,2019,11,6.6
C025,2019,12,6.3
C0A2,2019,1,3.1
C0A2,2019,2,7.1
C0A2,2019,3,7.6
C0A2,2019,4,9.1
C0A2,2019,5,10.7
C0A2,2019,6,17.1
C0A2,2019,7,19.1
C0A2,2019,8,18.9
C0A2,2019,9,16.1
C0A2,2019,10,13.3
C0A2,2019,11,7.1
C0A2,2019,12,5.9
C034,2019,1,4.2
C034,2019,2,5.9
C034,2019,3,8.4
C034,2019,4,9.9
C034,2019,5,12.3
C034,2019,6,17.7
C034,2019,7,20.1
C034,2019,8,19.9
C034,2019,9,16.8
C034,2019,10,13.7
C034,2019,11,8.3
C034,2019,12,6.2
C0AA,2019,3,7.6
C0AA,2019,4,9.1
C0AA,2019,5,10.9
C0AA,2019,6,17.0
C0AA,2019,7,19.6
C0AA,2019,8,19.0
C0AA,2019,9,16.2
C0AA,2019,10,13.5
C0AA,2019,11,7.6
C0AA,2019,12,5.9
C067,2019,1,6.1
C067,2019,2,9.5
C067,2019,3,10.6
C067,2019,4,11.9
C067,2019,5,13.5
C067,2019,6,18.1
C067,2019,7,21.0
C067,2019,8,20.8
C067,2019,9,18.3
C067,2019,10,15.9
C067,2019,11,10.1
C067,2019,12,9.3
C040,2019,1,5.9
C040,2019,2,9.4
C040,2019,3,10.1
C040,2019,4,11.1
C040,2019,5,12.9
C040,2019,6,18.1
C040,2019,7,19.8
C040,2019,8,19.4
C040,2019,9,16.9
C040,2019,10,14.6
C040,2019,11,8.6
C040,2019,12,7.5
C044,2019,1,3.4
C044,2019,2,5.3
C044,2019,3,7.0
C044,2019,4,8.1
C044,2019,5,10.0
C044,2019,6,14.9
C044,2019,7,17.1
C044,2019,8,16.7
C044,2019,9,14.3
C044,2019,10,11.5
C044,2019,11,6.2
C044,2019,12,5.2
C048,2019,1,1.8
C048,2019,2,6.5
C048,2019,3,6.6
C048,2019,4,6.9
C048,2019,5,9.5
C048,2019,6,16.1
C048,2019,7,17.8
C048,2019,8,17.9
C048,2019,9,14.2
C048,2019,10,11.9
C048,2019,11,4.6
C048,2019,12,6.6
C068,2019,1,3.7
C068,2019,2,7.8
C068,2019,3,8.3
C068,2019,4,9.6
C068,2019,5,11.3
C068,2019,6,17.7
C068,2019,7,19.8
C068,2019,8,19.4
C068,2019,9,16.7
C068,2019,10,13.9
C068,2019,11,7.5
C068,2019,12,6.3
C024,2019,1,1.2
C024,2019,2,4.7
C024,2019,3,5.5
C024,2019,4,6.5
C024,2019,5,8.6
C024,2019,6,15.5
C024,2019,7,17.7
C024,2019,8,17.3
C024,2019,9,13.8
C024,2019,10,11.0
C024,2019,11,4.8
C024,2019,12,4.6
C00A,2019,1,4.6
C00A,2019,2,6.3
C00A,2019,3,8.3
C00A,2019,4,10.0
C00A,2019,5,12.4
C00A,2019,6,19.2
C00A,2019,7,21.7
C00A,2019,8,21.1
C00A,2019,9,17.2
C00A,2019,10,13.4
C00A,2019,11,7.3
C00A,2019,12,6.1
C047,2019,1,1.9
C047,2019,2,6.0
C047,2019,3,6.2
C047,2019,4,6.1
C047,2019,5,8.5
C047,2019,6,14.9
C047,2019,7,16.9
C047,2019,8,16.8
C047,2019,9,13.4
C047,2019,10,10.8
C047,2019,11,3.9
C047,2019,12,5.9
C031,2019,1,6.1
C031,2019,2,8.9
C031,2019,3,10.8
C031,2019,4,11.8
C031,2019,5,14.6
C031,2019,6,21.3
C031,2019,7,23.4
C031,2019,8,23.0
C031,2019,9,19.1
C031,2019,10,15.0
C031,2019,11,9.3
C031,2019,12,8.4
C041,2019,1,3.2
C041,2019,2,5.5
C041,2019,3,7.5
C041,2019,4,8.8
C041,2019,5,11.0
C041,2019,6,17.7
C041,2019,7,19.8
C041,2019,8,19.3
C041,2019,9,15.8
C041,2019,10,12.9
C041,2019,11,7.0
C041,2019,12,5.8
C055,2019,1,2.9
C055,2019,2,5.7
C055,2019,3,7.6
C055,2019,4,9.2
C055,2019,5,10.8
C055,2019,6,16.8
C055,2019,7,19.3
C055,2019,8,18.7
C055,2019,9,16.0
C055,2019,10,12.9
C055,2019,11,6.9
C055,2019,12,5.3
C060,2019,1,3.9
C060,2019,2,7.2
C060,2019,3,9.1
C060,2019,4,10.4
C060,2019,5,13.0
C060,2019,6,19.6
C060,2019,7,21.9
