code,year,month,temp_media
C060,2019,8,21.3
C060,2019,9,17.3
C060,2019,10,14.7
C060,2019,11,7.6
C060,2019,12,6.7
C0A1,2019,1,2.9
C0A1,2019,2,4.7
C0A1,2019,3,7.1
C0A1,2019,4,8.2
C0A1,2019,5,10.0
C0A1,2019,6,15.8
C0A1,2019,7,18.1
C0A1,2019,8,17.9
C0A1,2019,9,14.8
C0A1,2019,10,12.3
C0A1,2019,11,7.1
C0A1,2019,12,5.8
C021,2019,1,2.1
C021,2019,2,5.7
C021,2019,3,6.4
C021,2019,4,7.1
C021,2019,5,9.3
C021,2019,6,16.1
C021,2019,7,18.3
C021,2019,8,18.0
C021,2019,9,14.5
C021,2019,10,11.7
C021,2019,11,5.2
C021,2019,12,5.4
C030,2019,1,3.2
C030,2019,2,6.9
C030,2019,3,7.9
C030,2019,4,9.1
C030,2019,5,10.9
C030,2019,6,17.2
C030,2019,7,19.9
C030,2019,8,20.2
C030,2019,9,16.1
C030,2019,10,13.4
C030,2019,11,7.1
C030,2019,12,5.5
C051,2019,1,6.2
C051,2019,2,9.6
C051,2019,3,10.6
C051,2019,4,11.8
C051,2019,5,13.7
C051,2019,6,18.4
C051,2019,7,21.3
C051,2019,8,21.0
C051,2019,9,18.4
C051,2019,10,16.3
C051,2019,11,10.5
C051,2019,12,9.2
C0A0,2019,1,2.9
C0A0,2019,2,5.0
C0A0,2019,3,7.1
C0A0,2019,4,8.6
C0A0,2019,5,10.4
C0A0,2019,6,15.6
C0A0,2019,7,18.0
C0A0,2019,8,17.6
C0A0,2019,9,14.5
C0A0,2019,10,11.8
C0A0,2019,11,6.5
C0A0,2019,12,5.3
C049,2019,1,3.6
C049,2019,2,5.2
C049,2019,3,7.6
C049,2019,4,9.2
C049,2019,5,11.5
C049,2019,6,17.1
C049,2019,7,19.5
C049,2019,8,19.3
C049,2019,9,16.2
C049,2019,10,13.0
C049,2019,11,7.5
C049,2019,12,5.7
C00B,2019,1,3.3
C00B,2019,2,4.9
C00B,2019,3,7.4
C00B,2019,4,8.6
C00B,2019,5,11.0
C00B,2019,6,16.3
C00B,2019,7,18.8
C00B,2019,8,18.4
C00B,2019,9,15.2
C00B,2019,10,13.0
C00B,2019,11,7.6
C00B,2019,12,6.2
C020,2019,1,3.5
C020,2019,2,5.8
C020,2019,3,7.7
C020,2019,4,9.0
C020,2019,5,11.2
C020,2019,6,17.3
C020,2019,7,19.9
C020,2019,8,19.3
C020,2019,9,16.1
C020,2019,10,13.4
C020,2019,11,7.7
C020,2019,12,6.0
C070,2019,1,2.3
C070,2019,2,6.7
C070,2019,3,7.2
C070,2019,4,7.7
C070,2019,5,9.8
C070,2019,6,15.7
C070,2019,7,17.7
C070,2019,8,17.5
C070,2019,9,14.7
C070,2019,10,12.5
C070,2019,11,5.6
C070,2019,12,6.7
C050,2019,1,5.0
C050,2019,2,6.8
C050,2019,3,9.5
C050,2019,4,10.9
C050,2019,5,13.2
C050,2019,6,19.2
C050,2019,7,21.6
C050,2019,9,18.0
C050,2019,10,16.2
C050,2019,11,10.3
C050,2019,12,8.5
C0B1,2019,1,6.8
C0B1,2019,2,10.0
C0B1,2019,3,11.0
C0B1,2019,4,12.1
C0B1,2019,5,13.5
C0B1,2019,6,17.4
C0B1,2019,7,20.4
C0B1,2019,8,20.1
C0B1,2019,9,17.9
C0B1,2019,10,15.7
C0B1,2019,11,10.8
C0B1,2019,12,10.0
C079,2019,1,6.3
C079,2019,2,9.1
C079,2019,3,10.6
C079,2019,4,11.8
C079,2019,5,13.0
C079,2019,6,17.5
C079,2019,7,20.4
C079,2019,8,20.0
C079,2019,9,18.1
C079,2019,10,15.6
C079,2019,11,9.9
C079,2019,12,9.3
C0C1,2019,1,7.5
C0C1,2019,2,9.6
C0C1,2019,3,11.3
C0C1,2019,4,12.6
C0C1,2019,5,14.2
C0C1,2019,6,18.6
C0C1,2019,7,22.1
C0C1,2019,8,22.3
C061,2019,1,7.3
C061,2019,2,11.7
C061,2019,3,11.2
C061,2019,4,12.0
C061,2019,5,13.3
C061,2019,6,17.0
C061,2019,7,20.0
C061,2019,8,20.0
C061,2019,9,18.3
C061,2019,10,16.8
C032,2019,1,6.1
C032,2019,2,9.2
C032,2019,3,10.6
C032,2019,4,11.9
C032,2019,5,13.5
C032,2019,6,17.9
C032,2019,7,20.8
C032,2019,8,20.5
C032,2019,9,18.1
C032,2019,10,15.7
C032,2019,11,10.1
C032,2019,12,9.1
C002,2019,1,7.7
C002,2019,2,10.4
C002,2019,3,11.3
C002,2019,4,12.2
C002,2019,5,13.4
C002,2019,6,17.6
C002,2019,7,20.6
C002,2019,8,20.8
C002,2019,9,19.1
C002,2019,10,16.9
C002,2019,11,11.2
C002,2019,12,10.8
C0C2,2019,1,5.9
C0C2,2019,2,7.9
C0C2,2019,3,9.8
C0C2,2019,4,11.2
C0C2,2019,5,12.9
C0C2,2019,6,17.4
C0C2,2019,7,20.4
C0C2,2019,8,20.0
C0C2,2019,9,17.3
C0C2,2019,10,14.8
C0C2,2019,11,9.8
C0C2,2019,12,8.8
C069,2019,1,8.5
C069,2019,2,12.6
C069,2019,3,12.2
C069,2019,4,12.5
C069,2019,5,13.6
C069,2019,6,17.2
C069,2019,7,20.3
C069,2019,8,20.8
C069,2019,9,19.1
C069,2019,10,17.1
C069,2019,11,11.5
C069,2019,12,11.9
C0B6,2019,1,5.9
C0B6,2019,2,9.0
C0B6,2019,3,10.3
C0B6,2019,4,11.6
C0B6,2019,5,12.7
C0B6,2019,6,17.6
C0B6,2019,7,20.2
C0B6,2019,8,19.8
C0B6,2019,9,17.5
C0B6,2019,10,15.4
C0B6,2019,11,9.8
C0B6,2019,12,8.8
C0BE,2019,1,8.0
C0BE,2019,2,10.7
C0BE,2019,3,11.5
C0BE,2019,4,12.6
C0BE,2019,5,13.9
C0BE,2019,6,18.1
C0BE,2019,7,21.1
C0BE,2019,8,20.8
C0BE,2019,9,19.1
C0BE,2019,10,16.8
C0BE,2019,11,11.7
C0BE,2019,12,11.0
C065,2019,1,4.8
C065,2019,2,9.3
C065,2019,3,8.7
C065,2019,4,9.3
C065,2019,5,11.0
C065,2019,6,14.9
C065,2019,7,17.9
C065,2019,8,17.8
C065,2019,9,15.8
C065,2019,10,14.1
C065,2019,11,7.8
C065,2019,12,9.3
C003,2019,1,7.3
C003,2019,2,10.7
C003,2019,3,11.1
C003,2019,4,12.4
C003,2019,5,13.6
C003,2019,6,17.8
C003,2019,7,20.2
C003,2019,8,19.3
C003,2019,9,18.0
C003,2019,10,16.5
C003,2019,11,11.1
C003,2019,12,10.5
C039,2019,1,7.7
C039,2019,2,11.4
C039,2019,3,12.3
C039,2019,4,13.5
C039,2019,5,14.7
C039,2019,6,18.0
C039,2019,7,21.0
C039,2019,8,21.2
C039,2019,9,19.3
C039,2019,10,17.5
C039,2019,11,12.1
C039,2019,12,11.8
C075,2019,1,5.9
C075,2019,2,9.9
C075,2019,3,10.7
C075,2019,4,11.6
C075,2019,5,12.9
C075,2019,6,18.0
C075,2019,7,20.5
C075,2019,8,20.1
C075,2019,9,18.0
C075,2019,10,15.8
C075,2019,11,9.7
C075,2019,12,9.1
C074,2019,1,6.5
C074,2019,2,10.0
C074,2019,3,11.2
C074,2019,4,12.6
C074,2019,5,13.9
C074,2019,6,18.7
C074,2019,7,21.4
C074,2019,8,21.0
C074,2019,9,18.3
C074,2019,10,16.3
C074,2019,11,10.8
C074,2019,12,9.4
C009,2019,1,7.7
C009,2019,2,10.8
C009,2019,3,12.0
C009,2019,4,13.2
C009,2019,5,14.6
C009,2019,6,18.6
C009,2019,7,21.7
C009,2019,8,21.4
C009,2019,9,19.3
C009,2019,10,16.8
C009,2019,11,11.5
C009,2019,12,10.8
C038,2019,1,9.0
C038,2019,2,12.5
C038,2019,3,13.0
C038,2019,4,14.2
C038,2019,5,15.5
C038,2019,6,18.9
C038,2019,7,22.0
C038,2019,8,21.8
C038,2019,9,19.9
C038,2019,10,17.9
C038,2019,11,12.5
C038,2019,12,12.0
C033,2019,1,6.5
C033,2019,2,10.7
C033,2019,3,11.4
C033,2019,4,12.3
C033,2019,5,13.5
C033,2019,6,17.9
C033,2019,7,20.7
C033,2019,8,20.6
C033,2019,9,18.4
C033,2019,10,16.3
C033,2019,11,10.4
C033,2019,12,10.1
C0BD,2019,1,6.3
C0BD,2019,2,8.6
C0BD,2019,3,10.0
C0BD,2019,4,11.0
C0BD,2019,5,12.6
C0BD,2019,6,17.5
C0BD,2019,7,20.2
C0BD,2019,8,19.7
C0BD,2019,9,17.7
C0BD,2019,10,15.2
C0BD,2019,11,10.0
C0BD,2019,12,9.2
C036,2019,1,6.1
C036,2019,2,10.6
C036,2019,3,11.0
C036,2019,4,12.1
C036,2019,5,13.2
C036,2019,6,17.8
C036,2019,7,20.5
C036,2019,8,20.3
C036,2019,9,18.2
C036,2019,10,16.1
C036,2019,11,10.2
C036,2019,12,9.7
C045,2019,1,4.4
C045,2019,2,8.5
C045,2019,3,8.7
C045,2019,4,9.1
C045,2019,5,11.0
C045,2019,6,15.2
C045,2019,7,18.1
C045,2019,8,18.0
C045,2019,9,15.9
C045,2019,10,13.7
C045,2019,11,7.3
C045,2019,12,8.6
C0B7,2019,1,6.1
C0B7,2019,2,10.0
C0B7,2019,3,10.6
C0B7,2019,4,11.7
C0B7,2019,5,13.1
C0B7,2019,6,17.9
C0B7,2019,7,19.9
C0B7,2019,8,19.7
C0B7,2019,9,17.3
C0B7,2019,10,15.4
C0B7,2019,11,9.8
C0B7,2019,12,8.6
C019,2019,1,5.9
C019,2019,2,11.0
C019,2019,3,10.2
C019,2019,4,10.3
C019,2019,5,11.6
C019,2019,6,15.5
C019,2019,7,19.6
C019,2019,8,20.3
C019,2019,9,19.0
C019,2019,10,17.1
C019,2019,11,11.1
C019,2019,12,11.9
C057,2019,1,7.8
C057,2019,2,11.0
C057,2019,3,11.6
C057,2019,4,12.8
C057,2019,5,14.0
C057,2019,6,18.0
C057,2019,7,21.1
C057,2019,8,21.1
C057,2019,9,19.1
C057,2019,10,16.9
C057,2019,11,11.8
C057,2019,12,11.3
C063,2019,1,7.1
C063,2019,2,9.5
C063,2019,3,10.8
C063,2019,4,11.9
C063,2019,5,13.2
C063,2019,6,17.7
C063,2019,7,20.6
C063,2019,8,20.2
C063,2019,9,18.3
C063,2019,10,15.8
C063,2019,11,10.8
C063,2019,12,9.9
C046,2019,1,2.4
C046,2019,2,7.3
C046,2019,3,6.5
C046,2019,4,7.0
C046,2019,5,8.8
C046,2019,6,14.2
C046,2019,7,16.3
C046,2019,8,16.0
C046,2019,9,14.1
C046,2019,10,12.0
C046,2019,11,5.4
C046,2019,12,7.3
C0BA,2019,1,8.0
C0BA,2019,2,10.2
C0BA,2019,3,11.7
C0BA,2019,4,12.8
C0BA,2019,5,14.3
C0BA,2019,6,18.3
C0BA,2019,7,21.3
C0BA,2019,8,21.2
C0BA,2019,9,19.5
C0BA,2019,10,17.1
C0BA,2019,11,12.2
C0BA,2019,12,11.4
C059,2019,1,5.8
C059,2019,2,8.7
C059,2019,3,9.6
C059,2019,4,10.5
C059,2019,5,12.3
C059,2019,6,16.8
C059,2019,7,19.8
C059,2019,8,19.7
C059,2019,9,17.3
C059,2019,10,15.2
C059,2019,11,9.7
C059,2019,12,9.3
C072,2019,1,2.5
C072,2019,2,6.1
C072,2019,3,6.9
C072,2019,4,7.5
C072,2019,5,9.7
C072,2019,6,14.4
C072,2019,7,17.1
C072,2019,8,16.6
C072,2019,9,14.3
C072,2019,10,12.1
C072,2019,11,5.7
C072,2019,12,6.8
C0B4,2019,1,5.8
C0B4,2019,2,9.3
C0B4,2019,3,10.2
C0B4,2019,4,11.4
C0B4,2019,5,12.9
C0B4,2019,6,17.4
C0B4,2019,7,19.8
C0B4,2019,8,19.7
C0B4,2019,9,17.3
C0B4,2019,10,15.2
C0B4,2019,11,9.6
C0B4,2019,12,8.7
C054,2019,1,3.8
C054,2019,2,5.9
C054,2019,3,7.9
C054,2019,4,9.2
C054,2019,5,10.8
C054,2019,6,15.9
C054,2019,7,18.3
C054,2019,8,18.0
C054,2019,9,15.6
C054,2019,10,13.0
C054,2019,11,7.7
C054,2019,12,6.4
C042,2019,1,8.8
C042,2019,2,12.1
C042,2019,3,12.0
C042,2019,4,12.8
C042,2019,5,13.9
C042,2019,6,17.2
C042,2019,7,20.5
C042,2019,8,20.9
C042,2019,9,19.4
C042,2019,10,17.5
C042,2019,11,12.5
C042,2019,12,11.5
C0B9,2019,1,7.2
C0B9,2019,2,9.7
C0B9,2019,3,10.9
C0B9,2019,4,12.3
C0B9,2019,5,13.7
C0B9,2019,6,17.5
C0B9,2019,7,20.7
C0B9,2019,8,20.4
C0B9,2019,9,18.1
C0B9,2019,10,15.9
C0B9,2019,11,11.1
C0B9,2019,12,10.1
C0C3,2019,1,6.5
C0C3,2019,2,9.1
C0C3,2019,3,10.8
C0C3,2019,4,12.4
C0C3,2019,5,13.7
C0C3,2019,6,18.1
C0C3,2019,7,21.2
C0C3,2019,8,21.0
C0C3,2019,9,18.6
C0C3,2019,10,16.0
C0C3,2019,11,10.6
C0C3,2019,12,9.8
C066,2019,1,3.8
C066,2019,2,8.6
C066,2019,3,8.6
C066,2019,4,9.0
C066,2019,5,10.9
C066,2019,6,15.1
C066,2019,7,18.0
C066,2019,8,17.8
C066,2019,9,15.8
C066,2019,10,13.7
C066,2019,11,7.0
C066,2019,12,8.6
C022,2019,1,3.0
C022,2019,2,6.6
C022,2019,3,7.2
C022,2019,4,7.9
C022,2019,5,9.7
C022,2019,6,14.4
C022,2019,7,17.0
C022,2019,8,16.6
C022,2019,9,14.6
C022,2019,10,12.0
C022,2019,11,6.1
C022,2019,12,6.1
C0B3,2019,1,6.4
C0B3,2019,2,9.5
C0B3,2019,3,10.8
C0B3,2019,4,12.0
C0B3,2019,5,13.3
C0B3,2019,6,17.7
C0B3,2019,7,20.5
C0B3,2019,8,20.3
C0B3,2019,9,18.1
C0B3,2019,10,15.8
C0B3,2019,11,10.3
C0B3,2019,12,9.2
C037,2019,2,10.7
C037,2019,3,11.0
C037,2019,4,11.9
C037,2019,5,13.3
C037,2019,6,17.2
C037,2019,7,20.4
C037,2019,8,20.2
C037,2019,9,18.1
C037,2019,10,16.3
C037,2019,11,10.9
C037,2019,12,10.4
C0E5,2019,1,5.6
C0E5,2019,2,8.9
C0E5,2019,3,9.9
C0E5,2019,4,11.5
C0E5,2019,5,12.8
C0E5,2019,6,17.9
C0E5,2019,7,20.5
C0E5,2019,8,20.1
C0E5,2019,9,17.7
C0E5,2019,10,15.5
C0E5,2019,11,9.6
C0E5,2019,12,8.4
C0DB,2019,1,4.6
C0DB,2019,2,7.6
C0DB,2019,3,8.7
C0DB,2019,4,10.2
C0DB,2019,5,11.3
C0DB,2019,6,16.7
C0DB,2019,7,19.2
C0DB,2019,8,18.7
C0DB,2019,9,16.2
C0DB,2019,10,13.5
C0DB,2019,11,8.0
C0DB,2019,12,7.2
C0D3,2019,1,4.9
C0D3,2019,2,7.9
C0D3,2019,3,9.1
C0D3,2019,4,10.2
C0D3,2019,5,11.5
C0D3,2019,6,16.3
C0D3,2019,7,18.7
C0D3,2019,8,18.4
C0D3,2019,9,16.2
C0D3,2019,10,14.2
C0D3,2019,11,8.9
C0D3,2019,12,8.2
C0DD,2019,1,6.6
C0DD,2019,2,10.5
C0DD,2019,3,10.5
C0DD,2019,4,11.6
C0DD,2019,5,12.8
C0DD,2019,6,17.2
C0DD,2019,7,19.9
C0DD,2019,8,19.5
C0DD,2019,9,17.3
C0DD,2019,10,15.7
C0DD,2019,11,10.4
C0DD,2019,12,10.0
C0E9,2019,1,6.1
C0E9,2019,2,9.2
C0E9,2019,3,10.8
C0E9,2019,4,12.4
C0E9,2019,5,13.7
C0E9,2019,6,18.6
C0E9,2019,7,21.3
C0E9,2019,8,21.0
C0E9,2019,9,18.7
C0E9,2019,10,15.9
C0E9,2019,11,9.9
C0E9,2019,12,8.7
C078,2019,1,6.8
C078,2019,2,9.8
C078,2019,3,10.7
C078,2019,4,11.8
C078,2019,5,13.0
C078,2019,6,17.6
C078,2019,7,20.3
C078,2019,8,19.9
C078,2019,9,18.2
C078,2019,10,15.9
C078,2019,11,10.7
C078,2019,12,9.8
C052,2019,1,5.2
C052,2019,2,9.4
C052,2019,3,9.6
C052,2019,4,11.0
C052,2019,5,12.0
C052,2019,6,16.9
C052,2019,7,19.2
C052,2019,8,19.0
C052,2019,9,16.9
C052,2019,10,15.1
C052,2019,11,9.2
C052,2019,12,8.5
C0E1,2019,1,5.6
C0E1,2019,2,8.8
C0E1,2019,3,10.1
C0E1,2019,4,11.5
C0E1,2019,5,12.5
C0E1,2019,6,17.8
C0E1,2019,7,20.2
C0E1,2019,8,19.9
C0E1,2019,9,17.5
C0E1,2019,10,15.3
C0E1,2019,11,9.8
C0E1,2019,12,8.4
C077,2019,1,6.3
C077,2019,2,10.0
C077,2019,3,10.5
C077,2019,4,11.9
C077,2019,5,12.7
C077,2019,6,17.3
C077,2019,7,20.0
C077,2019,8,19.8
C077,2019,9,17.7
C077,2019,10,15.6
C077,2019,11,10.2
C077,2019,12,9.4
C080,2019,1,5.8
C080,2019,2,9.6
C080,2019,3,10.2
C080,2019,4,11.6
C080,2019,5,12.5
C080,2019,6,17.2
C080,2019,7,19.8
C080,2019,8,19.4
C080,2019,9,17.0
C080,2019,10,14.6
C080,2019,11,9.6
C080,2019,12,8.8
C0E8,2019,1,5.6
C0E8,2019,2,8.6
C0E8,2019,3,10.1
C0E8,2019,4,11.6
C0E8,2019,5,12.8
C0E8,2019,6,17.5
C0E8,2019,7,20.2
C0E8,2019,8,19.9
C0E8,2019,9,17.7
C0E8,2019,10,15.0
C0E8,2019,11,9.7
C0E8,2019,12,8.5
C023,2019,1,4.8
C023,2019,2,8.8
C023,2019,3,9.5
C023,2019,4,10.7
C023,2019,5,12.0
C023,2019,6,17.1
C023,2019,7,19.8
C023,2019,8,19.4
C023,2019,9,17.1
C023,2019,10,14.8
C023,2019,11,8.6
C023,2019,12,8.1
C084,2019,1,6.5
C084,2019,2,11.0
C084,2019,3,11.3
C084,2019,4,12.4
C084,2019,5,13.4
C084,2019,6,17.8
C084,2019,7,20.6
C084,2019,8,20.4
C084,2019,9,18.5
C084,2019,10,16.6
C084,2019,11,10.8
C084,2019,12,10.4
C0EA,2019,1,6.0
C0EA,2019,2,9.0
C0EA,2019,3,10.5
C0EA,2019,4,11.9
C0EA,2019,5,13.2
C0EA,2019,6,17.9
C0EA,2019,7,20.6
C0EA,2019,8,20.3
C0EA,2019,9,18.0
C0EA,2019,10,15.2
C0EA,2019,11,9.5
C0EA,2019,12,8.5
C026,2019,1,4.6
C026,2019,2,8.7
C026,2019,3,8.8
C026,2019,4,10.1
C026,2019,5,11.2
C026,2019,6,16.8
C026,2019,7,19.2
C026,2019,8,18.9
C026,2019,9,16.7
C026,2019,10,14.5
C026,2019,11,8.4
C026,2019,12,7.5
C058,2019,1,3.7
C058,2019,3,8.3
C058,2019,4,8.7
C058,2019,5,10.0
C058,2019,6,15.1
C058,2019,7,17.5
C058,2019,8,17.2
C058,2019,9,15.3
C058,2019,10,13.4
C058,2019,11,7.0
C058,2019,12,7.8
C0F0,2019,1,6.5
C0F0,2019,2,9.4
C0F0,2019,3,10.7
C0F0,2019,4,11.9
C0F0,2019,5,13.0
C0F0,2019,6,17.4
C0F0,2019,7,20.1
C0F0,2019,8,19.8
C0F0,2019,9,17.6
C0F0,2019,10,15.2
C0F0,2019,11,10.4
C0F0,2019,12,9.7
C0F1,2019,1,3.6
C0F1,2019,2,9.6
C0F1,2019,3,8.9
C0F1,2019,4,9.3
C0F1,2019,5,10.7
C0F1,2019,6,15.9
C0F1,2019,7,18.2
C0F1,2019,8,17.9
C0F1,2019,9,16.0
C0F1,2019,10,14.0
C0F1,2019,11,7.3
C0F1,2019,12,8.8
C0E7,2019,1,5.8
C0E7,2019,2,9.2
C0E7,2019,3,10.4
C0E7,2019,4,11.9
C0E7,2019,5,13.4
C0E7,2019,6,18.6
C0E7,2019,7,21.3
C0E7,2019,8,20.9
C0E7,2019,9,18.4
C0E7,2019,10,15.9
C0E7,2019,11,9.8
C0E7,2019,12,8.7
C018,2019,5,14.8
C018,2019,6,18.5
C018,2019,7,21.8
C018,2019,8,21.9
C018,2019,9,20.3
C018,2019,10,18.5
C018,2019,11,12.9
C018,2019,12,12.7
C0DC,2019,1,7.5
C0DC,2019,2,10.7
C0DC,2019,3,11.9
C0DC,2019,4,12.9
C0DC,2019,5,14.2
C0DC,2019,6,19.2
C0DC,2019,7,21.8
C0DC,2019,8,21.5
C0DC,2019,9,19.4
C0DC,2019,11,10.6
C0DC,2019,12,9.5
C071,2019,1,4.5
C071,2019,2,10.4
C071,2019,3,9.4
C071,2019,4,9.8
C071,2019,5,11.1
C071,2019,6,15.3
C071,2019,7,18.0
C071,2019,8,18.1
C071,2019,9,16.7
C071,2019,10,14.8
C071,2019,12,9.7
C0EC,2019,1,6.6
C0EC,2019,2,10.9
C0EC,2019,3,11.1
C0EC,2019,4,12.1
C0EC,2019,5,13.2
C0EC,2019,6,17.6
C0EC,2019,7,20.3
C0EC,2019,8,20.2
C0EC,2019,9,18.1
C0EC,2019,10,16.3
C0EC,2019,11,10.6
C0EC,2019,12,10.7
C0DE,2019,1,5.1
C0DE,2019,2,8.3
C0DE,2019,3,9.1
C0DE,2019,4,10.6
C0DE,2019,5,11.8
C0DE,2019,6,16.7
C0DE,2019,7,19.4
C0DE,2019,8,18.9
C0DE,2019,9,16.4
C0DE,2019,10,14.2
C0DE,2019,11,9.0
C0DE,2019,12,7.7
C017,2019,1,6.6
C017,2019,2,11.6
C017,2019,3,11.4
C017,2019,4,12.2
C017,2019,5,13.3
C017,2019,6,17.7
C017,2019,7,20.6
C017,2019,8,20.5
C017,2019,9,18.6
C017,2019,10,16.6
C017,2019,11,10.7
C017,2019,12,10.7
C0F4,2019,1,7.1
C0F4,2019,2,10.6
C0F4,2019,3,11.5
C0F4,2019,4,12.8
C0F4,2019,5,13.8
C0F4,2019,6,18.3
C0F4,2019,7,21.0
C0F4,2019,8,20.6
C0F4,2019,9,18.6
C0F4,2019,10,16.3
C0F4,2019,11,10.9
C0F4,2019,12,10.2
C0D1,2019,1,5.9
C0D1,2019,2,8.6
C0D1,2019,3,10.3
C0D1,2019,4,11.8
C0D1,2019,5,13.2
C0D1,2019,6,18.4
C0D1,2019,7,20.8
C0D1,2019,8,20.5
C0D1,2019,9,18.1
C0D1,2019,10,15.4
C0D1,2019,11,9.7
C0D1,2019,12,8.6
C043,2019,1,5.5
C043,2019,2,9.8
C043,2019,3,10.3
C043,2019,4,11.6
C043,2019,5,13.0
C043,2019,6,18.1
C043,2019,7,20.7
C043,2019,8,20.3
C043,2019,9,18.1
C043,2019,10,15.8
C043,2019,11,9.5
C043,2019,12,8.7
C0D2,2019,1,5.8
C0D2,2019,2,8.7
C0D2,2019,3,10.2
C0D2,2019,4,11.6
C0D2,2019,5,13.1
C0D2,2019,6,18.4
C0D2,2019,7,20.9
C0D2,2019,8,20.6
C0D2,2019,9,18.2
C0D2,2019,10,15.5
C0D2,2019,11,9.8
C0D2,2019,12,8.8
C007,2019,6,17.7
C007,2019,7,20.6
C007,2019,8,20.6
C007,2019,9,18.9
C007,2019,10,17.3
C007,2019,11,11.8
C007,2019,12,11.7
C0D0,2019,1,5.0
C0D0,2019,2,8.7
C0D0,2019,3,9.4
C0D0,2019,4,10.7
C0D0,2019,5,12.2
C0D0,2019,6,17.5
C0D0,2019,7,19.7
C0D0,2019,8,19.3
C0D0,2019,9,16.8
C0D0,2019,10,14.8
C0D0,2019,11,9.4
C0D0,2019,12,8.4
C064,2019,1,7.7
C064,2019,2,12.2
C064,2019,3,11.9
C064,2019,4,12.4
C064,2019,5,13.5
C064,2019,6,17.3
C064,2019,7,20.4
C064,2019,8,20.5
C064,2019,9,18.9
C064,2019,10,17.3
C064,2019,11,11.7
C064,2019,12,11.8
C028,2019,1,4.4
C028,2019,2,9.5
C028,2019,3,9.4
C028,2019,4,10.1
C028,2019,5,11.8
C028,2019,6,17.2
C028,2019,7,19.4
C028,2019,8,18.9
C028,2019,9,16.7
C028,2019,10,14.8
C028,2019,11,8.4
C028,2019,12,8.6
C029,2019,1,6.8
C029,2019,2,11.5
C029,2019,3,11.4
C029,2019,4,12.5
C029,2019,5,13.6
C029,2019,6,18.2
C029,2019,7,20.8
C029,2019,8,20.6
C029,2019,9,18.7
C029,2019,10,17.0
C029,2019,11,11.0
C029,2019,12,10.7
